Drug_Name,SMILES,Interacts_with_Receptor
Tox21_TOX4715,O=[Cd],0.0
Tox21_TOX27493,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0.0
Tox21_TOX27491,CSc1cnccn1,0.0
Tox21_TOX27490,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,0.0
Tox21_TOX27497,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0
Tox21_TOX7258,CC(C)OC=O,0.0
Tox21_TOX7259,N#Cc1cccc(C#N)c1,0.0
Tox21_TOX7253,CCOC(=O)/C=C/C(=O)OCC,0.0
Tox21_TOX7254,CCC(C)COC(C)=O,0.0
Tox21_TOX21891,c1ccc(Cc2ccccc2)cc1,0.0
Tox21_TOX28585,C[C@H]1CNCCc2ccc(Cl)cc21,0.0
Tox21_TOX28586,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0.0
Tox21_TOX21892,O=S(=O)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX24607,CCC(C)OC(=O)c1ccc(O)cc1,0.0
Tox21_TOX24606,Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C,0.0
Tox21_TOX21897,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],0.0
Tox21_TOX24604,C=COCC1CCC(COC=C)CC1,0.0
Tox21_TOX24609,N#Cc1c(F)cccc1F,0.0
Tox21_TOX3947,S=C=S,0.0
Tox21_TOX28728,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,0.0
Tox21_TOX28729,CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2,0.0
Tox21_TOX21091,C1CCc2nnnn2CC1,0.0
Tox21_TOX28721,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,0.0
Tox21_TOX28722,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,0.0
Tox21_TOX28723,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,0.0
Tox21_TOX28724,CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1,0.0
Tox21_TOX28725,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,0.0
Tox21_TOX21097,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0.0
Tox21_TOX28727,Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1,0.0
Tox21_TOX27809,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,0.0
Tox21_TOX27805,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0.0
Tox21_TOX27806,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0.0
Tox21_TOX8967,Clc1ccc(C(Cl)(Cl)Cl)cn1,0.0
Tox21_TOX6251,c1ccc(P(c2ccccc2)c2ccccc2)cc1,0.0
Tox21_TOX6252,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,0.0
Tox21_TOX6259,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0.0
Tox21_TOX6258,ClCCOP(OCCCl)OCCCl,0.0
Tox21_TOX5041,CCOC(=O)OCC,0.0
Tox21_TOX5040,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,0.0
Tox21_TOX5045,C=CC(=O)OCCOCCOC(=O)C=C,0.0
Tox21_TOX5047,CCOCCOCCOCC,0.0
Tox21_TOX2018,CCOP(=S)(OCC)SCCSCC,0.0
Tox21_TOX5049,COCCOCCO,0.0
Tox21_TOX2016,C1CN2CCN1CC2,0.0
Tox21_TOX2014,COc1ccc(OC)cc1,0.0
Tox21_TOX2010,CCCCCCCC/C=C\CCCCCCCCO,0.0
Tox21_TOX9874,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.0
Tox21_TOX3930,ClC(Cl)(Cl)Br,0.0
Tox21_TOX777,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,0.0
Tox21_TOX771,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.0
Tox21_TOX779,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0
Tox21_TOX778,C=C(C)[C@H]1CC=C(C)CC1,0.0
Tox21_TOX3059,Nc1nc(=O)[nH]cc1F,0.0
Tox21_TOX3050,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0
Tox21_TOX3051,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1.0
Tox21_TOX6661,O=CC1CC=CCC1,0.0
Tox21_TOX12424,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,0.0
Tox21_TOX1239,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,0.0
Tox21_TOX6664,SCc1ccccc1,0.0
Tox21_TOX6665,N#Cc1cccnc1,0.0
Tox21_TOX17706,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
Tox21_TOX25262,CCC1(CC)C(=O)C=CNC1=O,0.0
Tox21_TOX4608,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,0.0
Tox21_TOX25267,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0.0
Tox21_TOX25265,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0.0
Tox21_TOX5363,O=C(O)CO,0.0
Tox21_TOX5364,O=CC=O,0.0
Tox21_TOX805,CC1CCC(C(C)C)C(O)C1,0.0
Tox21_TOX552,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,0.0
Tox21_TOX807,Sc1nc2ccccc2s1,0.0
Tox21_TOX2420,NCCc1ccc(O)c(O)c1,0.0
Tox21_TOX557,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0.0
Tox21_TOX803,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,1.0
Tox21_TOX802,Nc1nc(N)nc(N)n1,0.0
Tox21_TOX2980,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.0
Tox21_TOX809,O=S(=O)([O-])CCS,0.0
Tox21_TOX29091,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_TOX26042,CCCCCCCCCCCCSCCOCCO,0.0
Tox21_TOX26517,N=C(N)n1cccn1,0.0
Tox21_TOX26516,FC(F)(F)COCC(F)(F)F,0.0
Tox21_TOX26047,Cc1c(I)c(=O)n(-c2ccccc2)n1C,0.0
Tox21_TOX26510,CCC(C(N)=O)N1CCCC1=O,0.0
Tox21_TOX26045,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0
Tox21_TOX29099,CC(=O)c1ccc2ccc3ccccc3c2c1,0.0
Tox21_TOX1236,Nc1ccc(NCCO)c([N+](=O)[O-])c1,0.0
Tox21_TOX1234,Cc1cc(C)c(S(=O)(=O)[O-])cc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1O,0.0
Tox21_TOX22602,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,0.0
Tox21_TOX4603,[Be+2],0.0
Tox21_TOX7829,COCCOCCOCCOCCO,0.0
Tox21_TOX7537,Cc1cccc(Oc2ccccc2)c1,0.0
Tox21_TOX7536,CCCCCCCCCCCCCCCCCCCl,0.0
Tox21_TOX7826,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1,0.0
Tox21_TOX7823,CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC,0.0
Tox21_TOX7822,CC(C)(C)C(=O)C(Cl)Cl,0.0
Tox21_TOX14864,CCCOc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,0.0
Tox21_TOX27394,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,0.0
Tox21_TOX27395,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,0.0
Tox21_TOX27644,c1ccc2cnccc2c1,0.0
Tox21_TOX27642,C=CC(C)(CCC=C(C)C)OC=O,0.0
Tox21_TOX27391,Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21,0.0
Tox21_TOX27641,CCCCCCCCCCCCOC(C)=O,0.0
Tox21_TOX27399,CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,0.0
Tox21_TOX27648,CC(=O)OCCCc1ccccc1,0.0
Tox21_TOX27649,COc1ccc(COC=O)cc1,0.0
Tox21_TOX21774,Oc1ccc(Cl)c2c1CCC2,0.0
Tox21_TOX12389,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,0.0
Tox21_TOX21772,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,0.0
Tox21_TOX21778,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0
Tox21_TOX24247,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,0.0
Tox21_TOX27029,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,0.0
Tox21_TOX3688,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,0.0
Tox21_TOX27027,CC(C)CC(C)CC(C)CC(C)COC(=O)c1ccccc1C(=O)OCC(C)CC(C)CC(C)CC(C)C,0.0
Tox21_TOX1477,F[B-](F)(F)F,0.0
Tox21_TOX2833,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0.0
Tox21_TOX26062,C=C(Nc1ccc(OCC)cc1)Nc1ccc(OCC)cc1,0.0
Tox21_TOX2835,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0.0
Tox21_TOX2837,Oc1c(I)cc(Cl)c2cccnc12,0.0
Tox21_TOX2839,CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0.0
Tox21_TOX24754,C=CCOC(=O)CCCCCC,0.0
Tox21_TOX21985,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,0.0
Tox21_TOX25695,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0.0
Tox21_TOX9707,O=S(=O)(Cl)Cl,0.0
Tox21_TOX1289,C=C(Cl)CSC(=S)N(CC)CC,0.0
Tox21_TOX1288,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
Tox21_TOX9703,O=S(=O)([O-])[S-],0.0
Tox21_TOX6060,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0
Tox21_TOX1283,C=C1C(C)(C)[C@@]2(Cl)C(Cl)[C@]1(Cl)C(Cl)(Cl)C2(Cl)Cl,0.0
Tox21_TOX1282,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0
Tox21_TOX1287,O=C1CCC(=O)O1,0.0
Tox21_TOX1286,c1ccc(C2CO2)cc1,0.0
Tox21_TOX6068,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0
Tox21_TOX1284,C=Cc1ccccc1,0.0
Tox21_TOX5670,Cc1cc(=O)oc2cc(O)ccc12,1.0
Tox21_TOX5671,C=CC(C)=O,0.0
Tox21_TOX2958,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0.0
Tox21_TOX2959,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],0.0
Tox21_TOX25899,CCCCCCOc1ccccc1C(N)=O,0.0
Tox21_TOX25898,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,0.0
Tox21_TOX25895,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,1.0
Tox21_TOX25897,O=C1C(O)=C(O)C(=O)C(O)=C1O,0.0
Tox21_TOX25891,CC(N)CCCC(C)(C)O,0.0
Tox21_TOX25890,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
Tox21_TOX25892,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,0.0
Tox21_TOX2480,CCc1cccc(O)c1,0.0
Tox21_TOX16684,O=C(c1ccccc1)c1ccc(O)cc1,0.0
Tox21_TOX2485,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,0.0
Tox21_TOX2489,O=C(O)/C=C/c1ccccc1,0.0
Tox21_TOX20554,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1.0
Tox21_TOX26241,CCCCCCCCCCCCOCCCN,0.0
Tox21_TOX25492,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0
Tox21_TOX26240,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,0.0
Tox21_TOX28913,O=C(OCCO)c1ccccc1O,0.0
Tox21_TOX28912,O=C([O-])CC(S[Au])C(=O)[O-],0.0
Tox21_TOX28911,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1.0
Tox21_TOX28910,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0.0
Tox21_TOX28917,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,0.0
Tox21_TOX28919,CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1,0.0
Tox21_TOX28918,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.0
Tox21_TOX25094,C1CNCCN1.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.0
Tox21_TOX2659,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,0.0
Tox21_TOX25091,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0.0
Tox21_TOX25090,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX25093,O=C(O)CCc1nc2ccccc2[nH]1,0.0
Tox21_TOX26714,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.0
Tox21_TOX1482,CC(C)=O,0.0
Tox21_TOX3533,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.0
Tox21_TOX3536,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.0
Tox21_TOX1027,O=NN(CCO)CCO,0.0
Tox21_TOX1026,CCCCN(CCCC)N=O,0.0
Tox21_TOX1757,C#CC1(O)CCCCC1,0.0
Tox21_TOX4504,Nc1cccc2c(O)nnc(O)c12,0.0
Tox21_TOX1751,OCC(F)(F)F,0.0
Tox21_TOX1022,CC(=O)CN(CC(C)=O)N=O,0.0
Tox21_TOX1752,CC(=O)C(C)(C)C,0.0
Tox21_TOX21851,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,0.0
Tox21_TOX1759,CC(C)CO,0.0
Tox21_TOX1758,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0.0
Tox21_TOX4509,Nc1nc(CC(=O)O)cs1,0.0
Tox21_TOX4508,Nc1nccs1,0.0
Tox21_TOX2227,CN(C)CCCCl,0.0
Tox21_TOX2220,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0
Tox21_TOX28811,COc1cc(C[C@H](C)N)c(OC)cc1C,0.0
Tox21_TOX15708,Cc1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C,0.0
Tox21_TOX21178,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)[O-])C1=O,0.0
Tox21_TOX24414,Nc1cc(C(=O)O)ccc1Cl,0.0
Tox21_TOX3286,COc1ccccc1OCC(O)COC(N)=O,0.0
Tox21_TOX3281,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0.0
Tox21_TOX3280,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.0
Tox21_TOX3283,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.0
Tox21_TOX24411,CN1C(C)(C)CC(O)CC1(C)C,0.0
Tox21_TOX12309,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,0.0
Tox21_TOX12303,CCCC/C=C\CCCCCCCCCC=O,0.0
Tox21_TOX15305,CCCC/C=C/CCCCO,0.0
Tox21_TOX128,CCC1(CC)C(=O)N=C([O-])NC1=O,0.0
Tox21_TOX129,O=C1CC(=O)NC(=O)N1,0.0
Tox21_TOX122,COP(=S)(OC)SCn1nnc2ccccc2c1=O,0.0
Tox21_TOX123,c1ccc(N=Nc2ccccc2)cc1,0.0
Tox21_TOX120,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,0.0
Tox21_TOX121,[N-]=[N+]=[N-],0.0
Tox21_TOX127,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,0.0
Tox21_TOX21188,C/C(=C\c1ccccc1)[N+](=O)[O-],0.0
Tox21_TOX24354,CCCCN(CCO)CCO,0.0
Tox21_TOX21185,N#CCc1ccc(Cl)cc1Cl,0.0
Tox21_TOX21184,C=C1CC[C@H]2C[C@@H]1C2(C)C,0.0
Tox21_TOX24353,CCOC(=O)Cc1ccccc1,0.0
Tox21_TOX21547,Cc1cc(O)c(C(C)C)cc1Cl,0.0
Tox21_TOX21545,O=c1[nH]c2ccc(Cl)cc2o1,0.0
Tox21_TOX28671,CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,0.0
Tox21_TOX21541,CC(C)CCC(=O)CCC(C)C,0.0
Tox21_TOX5873,O=C(O)COc1ccccc1,0.0
Tox21_TOX29393,O=C1CCN(c2ccccc2)N1,0.0
Tox21_TOX29390,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0.0
Tox21_TOX25699,C#CCOc1ccc2c(C)cc(=O)oc2c1,1.0
Tox21_TOX26891,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0.0
Tox21_TOX17750,CC/C=C\CCOC(=O)c1ccccc1O,0.0
Tox21_TOX6830,CC(C)(O)CCC(C)(C)O,0.0
Tox21_TOX6838,CCCCCCCCCCCCCC(=O)OC(C)C,0.0
Tox21_TOX16105,CC(=O)OC1CCCCC1C(C)(C)C,0.0
Tox21_TOX3201,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0.0
Tox21_TOX3200,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,0.0
Tox21_TOX26700,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0
Tox21_TOX26701,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0
Tox21_TOX26702,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,0.0
Tox21_TOX26706,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0.0
Tox21_TOX26259,O=C1CC[C@@H](C(=O)N[C@H]2C[C@@H]2c2ccccc2)N1,0.0
Tox21_TOX26256,CC(=O)Nc1ccc(OC(C)=O)cc1,0.0
Tox21_TOX26709,CC1CCCCN1CCCOC(=O)c1ccccc1,0.0
Tox21_TOX26254,O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1,0.0
Tox21_TOX26255,C(=Cc1ccncc1)c1ccccc1,0.0
Tox21_TOX26252,c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1,0.0
Tox21_TOX26253,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1,0.0
Tox21_TOX26250,CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,0.0
Tox21_TOX26251,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,0.0
Tox21_TOX22011,CCCCCCCCCCCC(=O)N(C)CC(=O)O,0.0
Tox21_TOX22014,ON=CC=NO,0.0
Tox21_TOX22019,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,0.0
Tox21_TOX27255,CC(C)c1cccc(C(C)C)c1NC(=O)[N-]S(=O)(=O)c1cc(C(C)(C)O)co1,0.0
Tox21_TOX27254,CCOc1ccc2[nH]cc(C(=O)NCc3ccccc3)c(=O)c2n1,0.0
Tox21_TOX27257,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,0.0
Tox21_TOX27251,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0.0
Tox21_TOX27253,CCc1nn(C2CCCCC2)c2cc([C@]3(C#N)CC[C@@H](C(=O)O)CC3)ccc12,0.0
Tox21_TOX27252,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,0.0
Tox21_TOX27259,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,0.0
Tox21_TOX27258,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,0.0
Tox21_TOX27899,CCCCCCCCCCCCCCCCn1cc[n+](C)c1,0.0
Tox21_TOX20707,CCCCCc1ccc(N)cc1,0.0
Tox21_TOX20705,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0.0
Tox21_TOX20702,Cc1ccc(Cl)cc1Cl,0.0
Tox21_TOX20703,CC(C)(C)c1ccc(C(=O)O)cc1,0.0
Tox21_TOX20700,CO[Si](OC)(OC)c1ccccc1,0.0
Tox21_TOX20701,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,0.0
Tox21_TOX20708,CCCCCCc1ccc(N)cc1,0.0
Tox21_TOX4081,O=C(O)C1C2CCC(O2)C1C(=O)O,0.0
Tox21_TOX4086,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0.0
Tox21_TOX4087,CCOCCO,0.0
Tox21_TOX4085,O=P(O)(O)CCCl,0.0
Tox21_TOX1411,O=P(OCCCl)(OCCCl)OCCCl,0.0
Tox21_TOX1414,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,1.0
Tox21_TOX10428,O=Cc1ccc(CO)o1,0.0
Tox21_TOX1563,Oc1cc(O)c(Cl)cc1Cl,0.0
Tox21_TOX1561,NC(=O)C(Cl)Cl,0.0
Tox21_TOX1565,CC(Cl)C(C)Cl,0.0
Tox21_TOX24621,C[Si](C)(CCCN)O[Si](C)(C)CCCN,0.0
Tox21_TOX24620,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,0.0
Tox21_TOX24623,C=CC(=O)OCCCCO,0.0
Tox21_TOX24625,O=CN(CCO)CCO,0.0
Tox21_TOX24624,C=CC(=O)OCCCCCCCC,0.0
Tox21_TOX24627,On1nnc2ccccc21,0.0
Tox21_TOX24626,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0.0
Tox21_TOX28708,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0.0
Tox21_TOX28709,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,0.0
Tox21_TOX28706,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.0
Tox21_TOX28707,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,0.0
Tox21_TOX28704,O=C(CCCCCCCCC#CI)Oc1ccccc1,0.0
Tox21_TOX28705,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,0.0
Tox21_TOX28702,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,0.0
Tox21_TOX28703,CCCCNc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0.0
Tox21_TOX28700,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,0.0
Tox21_TOX28701,Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)C(C)N,0.0
Tox21_TOX27822,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0.0
Tox21_TOX27823,[2H]C([2H])([2H])[C@H](N)Cc1ccccc1.[2H]C([2H])([2H])[C@H](N)Cc1ccccc1,0.0
Tox21_TOX27820,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,0.0
Tox21_TOX27821,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0.0
Tox21_TOX27826,C#CCN[C@@H]1CCc2ccccc21,0.0
Tox21_TOX27827,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0.0
